date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:40	198211/198211	---MCZ	200	added ('OK')	text/html	etag:cacheable:2dc7c2a9f0abd0429f65139e5d75e897	https://organic-ishi.myshopify.com/ar/products/mauris-bibendum	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/mauris-bibendum.html	(from https://organic-ishi.myshopify.com/ar)
22:53:42	319189/319189	---MCZ	200	added ('OK')	text/html	etag:cacheable:22a2c6a8a29b8c0138418c97358b0206	https://organic-ishi.myshopify.com/ar/collections/new-organics	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/collections/new-organics.html	(from https://organic-ishi.myshopify.com/ar)
22:53:42	181128/181128	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:e3edc5627db466f24a5381e135234b5b	https://organic-ishi.myshopify.com/ar/collections/men	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/collections/men	(from https://organic-ishi.myshopify.com/ar)
22:53:43	211557/211557	---MCZ	200	added ('OK')	text/html	etag:cacheable:8b0170d21b02909db93b8df44557735f	https://organic-ishi.myshopify.com/ar/products/fusce-fermentum	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/fusce-fermentum.html	(from https://organic-ishi.myshopify.com/ar)
22:53:43	131805/131805	---MCZ	200	added ('OK')	text/html	etag:cacheable:f6fb74b9b392cf599126c1d2512d2c6b	https://organic-ishi.myshopify.com/ar/collections	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/collections.html	(from https://organic-ishi.myshopify.com/ar)
22:53:44	124943/124943	---MCZ	200	added ('OK')	text/html	etag:cacheable:b05fd134546cd866aa32674d23cb218d	https://organic-ishi.myshopify.com/ar/pages/wishlist	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/pages/wishlist.html	(from https://organic-ishi.myshopify.com/ar)
22:53:45	126678/126678	---MCZ	200	added ('OK')	text/html	etag:cacheable:fa0ae30229b945288fbfb2cc6ef426c5	https://organic-ishi.myshopify.com/ar/pages/contact	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/pages/contact.html	(from https://organic-ishi.myshopify.com/ar)
22:53:45	134247/134247	---MCZ	200	added ('OK')	text/html	etag:cacheable:2682a512c8cd8645fc9505ba5811c596	https://organic-ishi.myshopify.com/ar/blogs/organic	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic.html	(from https://organic-ishi.myshopify.com/ar)
22:53:45	181393/181393	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:518b759345b883ebf69fc1a1c65c1da9	https://organic-ishi.myshopify.com/ar/abcd	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/abcd	(from https://organic-ishi.myshopify.com/ar)
22:53:47	134047/134047	---MCZ	200	added ('OK')	text/html	etag:cacheable:eb2c7ced3cfeab93d93039b01ce0ff0d	https://organic-ishi.myshopify.com/ar/pages/faqs	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/pages/faqs.html	(from https://organic-ishi.myshopify.com/ar)
22:53:48	126796/126796	---MCZ	200	added ('OK')	text/html	etag:cacheable:12945edba49deae812981c4ee18c0cbd	https://organic-ishi.myshopify.com/ar/pages/about-us	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/pages/about-us.html	(from https://organic-ishi.myshopify.com/ar)
22:53:49	216150/216150	---MCZ	200	added ('OK')	text/html	etag:cacheable:2a04f0a118f68136f58599f1400edc6a	https://organic-ishi.myshopify.com/ar/products/american-orange	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/american-orange.html	(from https://organic-ishi.myshopify.com/ar)
22:53:49	206638/206638	---MCZ	200	added ('OK')	text/html	etag:cacheable:d4289e20c3e009e89045bdb7c55ce1f7	https://organic-ishi.myshopify.com/ar/products/donec-eu-libero	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/donec-eu-libero.html	(from https://organic-ishi.myshopify.com/ar)
22:53:50	222398/222398	---MCZ	200	added ('OK')	text/html	etag:cacheable:977b12214754f232bfadcc65c89e0ba9	https://organic-ishi.myshopify.com/ar/products/organic-banana	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/organic-banana.html	(from https://organic-ishi.myshopify.com/ar)
22:53:51	216576/216576	---MCZ	200	added ('OK')	text/html	etag:cacheable:b983d92a3bda56cbee3ba33c40feb194	https://organic-ishi.myshopify.com/ar/products/vel-neque-posuere	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/vel-neque-posuere.html	(from https://organic-ishi.myshopify.com/ar)
22:53:52	218566/218566	---MCZ	200	added ('OK')	text/html	etag:cacheable:43d88588d82c26d1b5e94cb40802d5cd	https://organic-ishi.myshopify.com/ar/products/the-watermalen	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/the-watermalen.html	(from https://organic-ishi.myshopify.com/ar)
22:53:52	200495/200495	---MCZ	200	added ('OK')	text/html	etag:cacheable:3b5a8cf1607415dd3c5d20f21f5b2a04	https://organic-ishi.myshopify.com/ar/products/vis-feugiat-delenit	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/vis-feugiat-delenit.html	(from https://organic-ishi.myshopify.com/ar)
22:53:53	215396/215396	---MCZ	200	added ('OK')	text/html	etag:cacheable:a6e6be2eb58d77b347d59315ac5708c0	https://organic-ishi.myshopify.com/ar/products/consectetur-apple	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/consectetur-apple.html	(from https://organic-ishi.myshopify.com/ar)
22:53:54	202633/202633	---MCZ	200	added ('OK')	text/html	etag:cacheable:1187c26b08a927babf3bb1e94b142220	https://organic-ishi.myshopify.com/ar/products/organic-chilli	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/organic-chilli.html	(from https://organic-ishi.myshopify.com/ar)
22:53:54	214752/214752	---MCZ	200	added ('OK')	text/html	etag:cacheable:a37ccf5f897f5583ef8063c755c1aac9	https://organic-ishi.myshopify.com/ar/products/japanese-strawberry	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/japanese-strawberry.html	(from https://organic-ishi.myshopify.com/ar)
22:53:55	208364/208364	---MCZ	200	added ('OK')	text/html	etag:cacheable:85340d924ba796090060f02207d50fd7	https://organic-ishi.myshopify.com/ar/products/fresh-vagitables	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/fresh-vagitables.html	(from https://organic-ishi.myshopify.com/ar)
22:53:56	208184/208184	---MCZ	200	added ('OK')	text/html	etag:cacheable:94f795e63938bef9257c8c865ded89fd	https://organic-ishi.myshopify.com/ar/products/sed-at-nunc-quis	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/sed-at-nunc-quis.html	(from https://organic-ishi.myshopify.com/ar)
22:53:57	200581/200581	---MCZ	200	added ('OK')	text/html	etag:cacheable:278b25a5908d9839969e5de144eaf319	https://organic-ishi.myshopify.com/ar/products/porro-quisquam	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/porro-quisquam.html	(from https://organic-ishi.myshopify.com/ar)
22:53:57	199638/199638	---MCZ	200	added ('OK')	text/html	etag:cacheable:18422d752c1e0ae1c1681c125389d647	https://organic-ishi.myshopify.com/ar/products/the-roasted-bean	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/products/the-roasted-bean.html	(from https://organic-ishi.myshopify.com/ar)
22:53:58	155988/155988	---MCZ	200	added ('OK')	text/html	etag:cacheable:639b3172f55bc4d8d61c2ced86500a23	https://organic-ishi.myshopify.com/ar/blogs/organic/scelerisque-vestibulum-urna	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/scelerisque-vestibulum-urna.html	(from https://organic-ishi.myshopify.com/ar)
22:53:59	155290/155290	---MCZ	200	added ('OK')	text/html	etag:cacheable:22a8f21e0dd7473b094d2305c8374bfa	https://organic-ishi.myshopify.com/ar/blogs/organic/upon-of-seasons-earth	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/upon-of-seasons-earth.html	(from https://organic-ishi.myshopify.com/ar)
22:54:00	155358/155358	---MCZ	200	added ('OK')	text/html	etag:cacheable:34154bf2d1231ee8d674330d9f1cdd8d	https://organic-ishi.myshopify.com/ar/blogs/organic/nostro-expetenda-voluptat	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/nostro-expetenda-voluptat.html	(from https://organic-ishi.myshopify.com/ar)
22:54:00	155290/155290	---MCZ	200	added ('OK')	text/html	etag:cacheable:5822f39fa0f3dd2a83862ecf089d6287	https://organic-ishi.myshopify.com/ar/blogs/organic/lorem-ipsum-dolor-sit	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/lorem-ipsum-dolor-sit.html	(from https://organic-ishi.myshopify.com/ar)
22:54:01	155341/155341	---MCZ	200	added ('OK')	text/html	etag:cacheable:a48b5eaaed545a293e753d74200bf4e1	https://organic-ishi.myshopify.com/ar/blogs/organic/upon-of-seasons-dominion	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/upon-of-seasons-dominion.html	(from https://organic-ishi.myshopify.com/ar)
22:54:02	155409/155409	---MCZ	200	added ('OK')	text/html	etag:cacheable:b4e1b792bb1a4e98a6d1efb7aae23727	https://organic-ishi.myshopify.com/ar/blogs/organic/nec-intellegat-deseruisse-te	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/blogs/organic/nec-intellegat-deseruisse-te.html	(from https://organic-ishi.myshopify.com/ar)
22:54:02	144/144	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jan%202022%2017:24:02%20GMT	https://organic-ishi.myshopify.com/ar/account	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/account	(from https://organic-ishi.myshopify.com/ar)
22:54:03	121625/121625	---MCZ	200	added ('OK')	text/html	etag:cacheable:0be9b555dcf0b793b6386f7473d2ce23	https://organic-ishi.myshopify.com/ar/account/login?return_url=%2Far%2Faccount	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/account/loginbb0d.html	(from https://organic-ishi.myshopify.com/ar)
22:54:03	133550/133550	---MCZ	200	added ('OK')	text/html	etag:cacheable:508a1e3cc1170526c71a4246808a0fdb	https://organic-ishi.myshopify.com/ar/cart	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/cart.html	(from https://organic-ishi.myshopify.com/ar)
22:54:04	121568/121568	---MCZ	200	added ('OK')	text/html	etag:cacheable:2bd7939100b382a906f37e5175b4fd7d	https://organic-ishi.myshopify.com/ar/policies/refund-policy	C:/home%20page/home%20page/organic-ishi.myshopify.com/ar/policies/refund-policy.html	(from https://organic-ishi.myshopify.com/ar)
22:54:05	621883/621883	---MCZ	200	added ('OK')	text/html	etag:cacheable:20c02e23969e5789b8dd917529506044	https://organic-ishi.myshopify.com/es/	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/index.html	(from https://organic-ishi.myshopify.com/es)
22:54:05	312812/312812	---MCZ	200	added ('OK')	text/html	etag:cacheable:7bfe5cb2aa5082dda8e161a372c77d24	https://organic-ishi.myshopify.com/es/collections/organic-products	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/organic-products.html	(from https://organic-ishi.myshopify.com/es)
22:54:06	313351/313351	---MCZ	200	added ('OK')	text/html	etag:cacheable:f6d89e07727304a7f164ff4b4641e4ec	https://organic-ishi.myshopify.com/es/collections/fruits	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/fruits.html	(from https://organic-ishi.myshopify.com/es)
22:54:07	316708/316708	---MCZ	200	added ('OK')	text/html	etag:cacheable:22609727d988c5fe4cd4cd141edda7a6	https://organic-ishi.myshopify.com/es/collections/vegetables	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/vegetables.html	(from https://organic-ishi.myshopify.com/es)
22:54:08	318729/318729	---MCZ	200	added ('OK')	text/html	etag:cacheable:2f1ed5698639ceb659e44833c81f9906	https://organic-ishi.myshopify.com/es/collections/organic	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/organic.html	(from https://organic-ishi.myshopify.com/es)
22:54:09	303607/303607	---MCZ	200	added ('OK')	text/html	etag:cacheable:5b428f186eaa57e3d542f0bc75b47aa3	https://organic-ishi.myshopify.com/es/collections/special-oraganics	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/special-oraganics.html	(from https://organic-ishi.myshopify.com/es)
22:54:09	198584/198584	---MCZ	200	added ('OK')	text/html	etag:cacheable:bd5f0a0acc1d126cd7c569f7dd7a2660	https://organic-ishi.myshopify.com/es/products/mauris-bibendum	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/mauris-bibendum.html	(from https://organic-ishi.myshopify.com/es)
22:54:10	319911/319911	---MCZ	200	added ('OK')	text/html	etag:cacheable:7cf46ea3cce71efce206a1970054f0fc	https://organic-ishi.myshopify.com/es/collections/new-organics	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/new-organics.html	(from https://organic-ishi.myshopify.com/es)
22:54:10	181128/181128	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:e3edc5627db466f24a5381e135234b5b	https://organic-ishi.myshopify.com/es/collections/men	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections/men	(from https://organic-ishi.myshopify.com/es)
22:54:11	211930/211930	---MCZ	200	added ('OK')	text/html	etag:cacheable:2950454fb3d0260eaad3c2e3014aa46d	https://organic-ishi.myshopify.com/es/products/fusce-fermentum	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/fusce-fermentum.html	(from https://organic-ishi.myshopify.com/es)
22:54:12	132048/132048	---MCZ	200	added ('OK')	text/html	etag:cacheable:82153791793f9e7ae8f8103cb421a434	https://organic-ishi.myshopify.com/es/collections	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/collections.html	(from https://organic-ishi.myshopify.com/es)
22:54:13	125157/125157	---MCZ	200	added ('OK')	text/html	etag:cacheable:1068e701034c86f808bd1fa920c406c3	https://organic-ishi.myshopify.com/es/pages/wishlist	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/pages/wishlist.html	(from https://organic-ishi.myshopify.com/es)
22:54:14	126956/126956	---MCZ	200	added ('OK')	text/html	etag:cacheable:f8459f0fd5a6ec4caacfcf6bef1d0018	https://organic-ishi.myshopify.com/es/pages/contact	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/pages/contact.html	(from https://organic-ishi.myshopify.com/es)
22:54:14	134571/134571	---MCZ	200	added ('OK')	text/html	etag:cacheable:3a19fce00479cc7ad14bba326f5864bf	https://organic-ishi.myshopify.com/es/blogs/organic	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic.html	(from https://organic-ishi.myshopify.com/es)
22:54:15	181801/181801	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:402d5c14ff89438e3e43a6d4cb2c5a81	https://organic-ishi.myshopify.com/es/abcd	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/abcd	(from https://organic-ishi.myshopify.com/es)
22:54:15	134261/134261	---MCZ	200	added ('OK')	text/html	etag:cacheable:04e2b44004f0dbe09a94fa27d9511e7b	https://organic-ishi.myshopify.com/es/pages/faqs	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/pages/faqs.html	(from https://organic-ishi.myshopify.com/es)
22:54:16	127010/127010	---MCZ	200	added ('OK')	text/html	etag:cacheable:64398668e9319c0fae8f51750f9e148a	https://organic-ishi.myshopify.com/es/pages/about-us	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/pages/about-us.html	(from https://organic-ishi.myshopify.com/es)
22:54:17	216545/216545	---MCZ	200	added ('OK')	text/html	etag:cacheable:7cc70bf7f49606d7d681dd5d81d094cc	https://organic-ishi.myshopify.com/es/products/american-orange	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/american-orange.html	(from https://organic-ishi.myshopify.com/es)
22:54:17	207033/207033	---MCZ	200	added ('OK')	text/html	etag:cacheable:18e255721f1e94f134daed5564e522c0	https://organic-ishi.myshopify.com/es/products/donec-eu-libero	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/donec-eu-libero.html	(from https://organic-ishi.myshopify.com/es)
22:54:18	222793/222793	---MCZ	200	added ('OK')	text/html	etag:cacheable:f1a18d7570c9e5043ef34f2f4f590c5f	https://organic-ishi.myshopify.com/es/products/organic-banana	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/organic-banana.html	(from https://organic-ishi.myshopify.com/es)
22:54:19	216949/216949	---MCZ	200	added ('OK')	text/html	etag:cacheable:474a32ad93521cfd077a8289f01117bd	https://organic-ishi.myshopify.com/es/products/vel-neque-posuere	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/vel-neque-posuere.html	(from https://organic-ishi.myshopify.com/es)
22:54:19	218939/218939	---MCZ	200	added ('OK')	text/html	etag:cacheable:fa90ae3d54225fe459a07c634c520c36	https://organic-ishi.myshopify.com/es/products/the-watermalen	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/the-watermalen.html	(from https://organic-ishi.myshopify.com/es)
22:54:20	200868/200868	---MCZ	200	added ('OK')	text/html	etag:cacheable:a67e39329b9111514c85403cfbcbb2b8	https://organic-ishi.myshopify.com/es/products/vis-feugiat-delenit	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/vis-feugiat-delenit.html	(from https://organic-ishi.myshopify.com/es)
22:54:21	215791/215791	---MCZ	200	added ('OK')	text/html	etag:cacheable:945aae6037e352b038114b532cebbe76	https://organic-ishi.myshopify.com/es/products/consectetur-apple	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/consectetur-apple.html	(from https://organic-ishi.myshopify.com/es)
22:54:22	203009/203009	---MCZ	200	added ('OK')	text/html	etag:cacheable:060a2e3f106802a6994ac122804c9b19	https://organic-ishi.myshopify.com/es/products/organic-chilli	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/organic-chilli.html	(from https://organic-ishi.myshopify.com/es)
22:54:22	215125/215125	---MCZ	200	added ('OK')	text/html	etag:cacheable:b7deb2cb93b5272e89b9a82127d4ad4c	https://organic-ishi.myshopify.com/es/products/japanese-strawberry	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/japanese-strawberry.html	(from https://organic-ishi.myshopify.com/es)
22:54:23	208759/208759	---MCZ	200	added ('OK')	text/html	etag:cacheable:0007f84c64d186ae44a608b26d4e454d	https://organic-ishi.myshopify.com/es/products/fresh-vagitables	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/fresh-vagitables.html	(from https://organic-ishi.myshopify.com/es)
22:54:24	208557/208557	---MCZ	200	added ('OK')	text/html	etag:cacheable:7ce11bb311b359dbbd4c1d66cb123cbf	https://organic-ishi.myshopify.com/es/products/sed-at-nunc-quis	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/sed-at-nunc-quis.html	(from https://organic-ishi.myshopify.com/es)
22:54:25	200954/200954	---MCZ	200	added ('OK')	text/html	etag:cacheable:612cfb1e0c7de89728ac5e8d80b6baea	https://organic-ishi.myshopify.com/es/products/porro-quisquam	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/porro-quisquam.html	(from https://organic-ishi.myshopify.com/es)
22:54:25	200011/200011	---MCZ	200	added ('OK')	text/html	etag:cacheable:2e92b256bea329ba286a87405b12fb3f	https://organic-ishi.myshopify.com/es/products/the-roasted-bean	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/products/the-roasted-bean.html	(from https://organic-ishi.myshopify.com/es)
22:54:27	156323/156323	---MCZ	200	added ('OK')	text/html	etag:cacheable:009bfc4b3e28c48141ef07a3ea5b01e8	https://organic-ishi.myshopify.com/es/blogs/organic/scelerisque-vestibulum-urna	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/scelerisque-vestibulum-urna.html	(from https://organic-ishi.myshopify.com/es)
22:54:28	155630/155630	---MCZ	200	added ('OK')	text/html	etag:cacheable:63e1543f2e69b6d6e354cc99f6abcea6	https://organic-ishi.myshopify.com/es/blogs/organic/upon-of-seasons-earth	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/upon-of-seasons-earth.html	(from https://organic-ishi.myshopify.com/es)
22:54:28	155698/155698	---MCZ	200	added ('OK')	text/html	etag:cacheable:f0ca8518f0b41d9a54c40a6e4a489f69	https://organic-ishi.myshopify.com/es/blogs/organic/nostro-expetenda-voluptat	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/nostro-expetenda-voluptat.html	(from https://organic-ishi.myshopify.com/es)
22:54:29	155630/155630	---MCZ	200	added ('OK')	text/html	etag:cacheable:ed407cbcf30036bef67c4cb95c13a473	https://organic-ishi.myshopify.com/es/blogs/organic/lorem-ipsum-dolor-sit	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/lorem-ipsum-dolor-sit.html	(from https://organic-ishi.myshopify.com/es)
22:54:30	155681/155681	---MCZ	200	added ('OK')	text/html	etag:cacheable:4d01f87dd69b964c9603f6736a700b30	https://organic-ishi.myshopify.com/es/blogs/organic/upon-of-seasons-dominion	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/upon-of-seasons-dominion.html	(from https://organic-ishi.myshopify.com/es)
22:54:31	155749/155749	---MCZ	200	added ('OK')	text/html	etag:cacheable:f7e3f0e7e5181a404b1c89f7d6323249	https://organic-ishi.myshopify.com/es/blogs/organic/nec-intellegat-deseruisse-te	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/blogs/organic/nec-intellegat-deseruisse-te.html	(from https://organic-ishi.myshopify.com/es)
22:54:31	144/144	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jan%202022%2017:24:30%20GMT	https://organic-ishi.myshopify.com/es/account	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/account	(from https://organic-ishi.myshopify.com/es)
22:54:31	121951/121951	---MCZ	200	added ('OK')	text/html	etag:cacheable:d6e5fce287e68cd522640700606ae6f9	https://organic-ishi.myshopify.com/es/account/login?return_url=%2Fes%2Faccount	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/account/loginfdf5.html	(from https://organic-ishi.myshopify.com/es)
22:54:32	133828/133828	---MCZ	200	added ('OK')	text/html	etag:cacheable:535263b25b7231cff1a28f6fff3a0d85	https://organic-ishi.myshopify.com/es/cart	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/cart.html	(from https://organic-ishi.myshopify.com/es)
22:54:33	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jan%202022%2017:24:33%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/owl.video.play.png	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/owl.video.play.cb.delayed	(from http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/includes.min.css?v=15543733615381598380)
22:54:34	121818/121818	---MCZ	200	added ('OK')	text/html	etag:cacheable:ba7e980b6f9c1c814e25a11544f09a08	https://organic-ishi.myshopify.com/es/policies/refund-policy	C:/home%20page/home%20page/organic-ishi.myshopify.com/es/policies/refund-policy.html	(from https://organic-ishi.myshopify.com/es)
22:54:34	1824/1824	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Jan%202022%2017:24:33%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/comment-blog.jpg?v=17182103927320299498	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/comment-blogfd3f.jpg	(from http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/base.css?v=5661026623906887463)
22:54:34	181128/181128	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:e3edc5627db466f24a5381e135234b5b	https://organic-ishi.myshopify.com/pages/POST	C:/home%20page/home%20page/organic-ishi.myshopify.com/pages/POST	(from https://organic-ishi.myshopify.com/pages/wishlist)
22:54:36	26131/26131	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:8258e1cee255d58b705b809a5e3b8c9e	https://organic-ishi.myshopify.com/collections/organic-products.atom	C:/home%20page/home%20page/organic-ishi.myshopify.com/collections/organic-products.atom	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:54:37	18977/18977	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6b0777f898c59033132e91a9122a6c26	https://organic-ishi.myshopify.com/collections/organic-products.oembed	C:/home%20page/home%20page/organic-ishi.myshopify.com/collections/organic-products.oembed	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:54:39	181128/181128	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:e3edc5627db466f24a5381e135234b5b	https://organic-ishi.myshopify.com/collections/POST	C:/home%20page/home%20page/organic-ishi.myshopify.com/collections/POST	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:00	126813/126813	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:24:39%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/18_1e78d125-fa7a-414e-ad2a-943d281f1881_533x.png?v=1559983691	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/18_1e78d125-fa7a-414e-ad2a-943d281f1881_533x51d0.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:06	158055/158055	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:24:40%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/19_4d43a56b-f660-495e-8065-c58ac0b25f02_533x.png?v=1559983694	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/19_4d43a56b-f660-495e-8065-c58ac0b25f02_533x6a1e.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:06	161693/161693	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:24:40%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/17_21afa0f1-1a98-4e1f-b2e0-cabfcef22618_533x.png?v=1559983615	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/17_21afa0f1-1a98-4e1f-b2e0-cabfcef22618_533xa1b1.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:12	72844/72844	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:25:00%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/20_e9ccb755-8c4d-434f-9beb-e70fd1d13151_533x.png?v=1559983618	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/20_e9ccb755-8c4d-434f-9beb-e70fd1d13151_533x91f5.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:21	54227/54227	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:25:12%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/Left-banner_6b9b6278-c0b2-4c75-a6ac-ab39bae0615d.png?v=1560170863	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/Left-banner_6b9b6278-c0b2-4c75-a6ac-ab39bae0615ddb57.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
22:55:30	150270/150270	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Jan%202022%2017:25:06%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/14_644abfe8-942e-469b-afb8-8778d5757e65_533x.png?v=1559985020	C:/home%20page/home%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/14_644abfe8-942e-469b-afb8-8778d5757e65_533xdd01.png	(from https://organic-ishi.myshopify.com/collections/organic-products)
